cg;engine16_1;engine25;engine34_1;engine34_2;engine25_2;engine16_2;ACAI
3,87;0,1;0,4;1,0;1,0;0,4;0,1;-55,17
3,88;0,1;0,4;1,0;1,0;0,4;0,1;-64,59
3,89;0,1;0,4;1,0;1,0;0,4;0,1;-74,01
3,9;0,1;0,4;1,0;1,0;0,4;0,1;-79,29
3,91;0,1;0,4;1,0;1,0;0,4;0,1;-80,26
3,92;0,1;0,4;1,0;1,0;0,4;0,1;-81,22
3,93;0,1;0,4;1,0;1,0;0,4;0,1;-70,92
3,94;0,1;0,4;1,0;1,0;0,4;0,1;-60,36
3,95;0,1;0,4;1,0;1,0;0,4;0,1;-49,8
3,96;0,1;0,4;1,0;1,0;0,4;0,1;-39,23
3,9699999999999998;0,1;0,4;1,0;1,0;0,4;0,1;-28,67
3,98;0,1;0,4;1,0;1,0;0,4;0,1;-18,1
3,99;0,1;0,4;1,0;1,0;0,4;0,1;-7,53
4,0;0,1;0,4;1,0;1,0;0,4;0,1;-3,04
3,0;0,1;0,5;0,1;0,1;0,5;0,1;-32,47
3,01;0,1;0,5;0,1;0,1;0,5;0,1;-21,88
3,02;0,1;0,5;0,1;0,1;0,5;0,1;-11,29
3,03;0,1;0,5;0,1;0,1;0,5;0,1;-0,7
3,04;0,1;0,5;0,1;0,1;0,5;0,1;-9,89
3,05;0,1;0,5;0,1;0,1;0,5;0,1;-20,48
3,06;0,1;0,5;0,1;0,1;0,5;0,1;-31,07
3,07;0,1;0,5;0,1;0,1;0,5;0,1;-41,66
3,08;0,1;0,5;0,1;0,1;0,5;0,1;-49,97
3,09;0,1;0,5;0,1;0,1;0,5;0,1;-50,94
3,1;0,1;0,5;0,1;0,1;0,5;0,1;-51,9
3,11;0,1;0,5;0,1;0,1;0,5;0,1;-52,87
3,12;0,1;0,5;0,1;0,1;0,5;0,1;-53,84
3,13;0,1;0,5;0,1;0,1;0,5;0,1;-54,8
3,14;0,1;0,5;0,1;0,1;0,5;0,1;-55,77
3,15;0,1;0,5;0,1;0,1;0,5;0,1;-56,74
3,16;0,1;0,5;0,1;0,1;0,5;0,1;-56,93
3,17;0,1;0,5;0,1;0,1;0,5;0,1;-55,71
3,18;0,1;0,5;0,1;0,1;0,5;0,1;-54,5
3,19;0,1;0,5;0,1;0,1;0,5;0,1;-53,29
3,2;0,1;0,5;0,1;0,1;0,5;0,1;-52,07
3,21;0,1;0,5;0,1;0,1;0,5;0,1;-50,86
3,22;0,1;0,5;0,1;0,1;0,5;0,1;-49,64
3,23;0,1;0,5;0,1;0,1;0,5;0,1;-48,43
3,24;0,1;0,5;0,1;0,1;0,5;0,1;-47,22
3,25;0,1;0,5;0,1;0,1;0,5;0,1;-46,0
3,26;0,1;0,5;0,1;0,1;0,5;0,1;-44,79
3,27;0,1;0,5;0,1;0,1;0,5;0,1;-43,57
3,2800000000000002;0,1;0,5;0,1;0,1;0,5;0,1;-42,36
3,29;0,1;0,5;0,1;0,1;0,5;0,1;-41,15
3,3;0,1;0,5;0,1;0,1;0,5;0,1;-39,93
3,31;0,1;0,5;0,1;0,1;0,5;0,1;-38,72
3,32;0,1;0,5;0,1;0,1;0,5;0,1;-37,5
3,33;0,1;0,5;0,1;0,1;0,5;0,1;-36,29
3,34;0,1;0,5;0,1;0,1;0,5;0,1;-35,08
3,35;0,1;0,5;0,1;0,1;0,5;0,1;-33,86
3,36;0,1;0,5;0,1;0,1;0,5;0,1;-32,65
3,37;0,1;0,5;0,1;0,1;0,5;0,1;-31,43
3,38;0,1;0,5;0,1;0,1;0,5;0,1;-30,22
3,39;0,1;0,5;0,1;0,1;0,5;0,1;-29,01
3,4;0,1;0,5;0,1;0,1;0,5;0,1;-27,79
3,41;0,1;0,5;0,1;0,1;0,5;0,1;-26,58
3,42;0,1;0,5;0,1;0,1;0,5;0,1;-25,36
3,43;0,1;0,5;0,1;0,1;0,5;0,1;-24,15
3,44;0,1;0,5;0,1;0,1;0,5;0,1;-22,94
3,45;0,1;0,5;0,1;0,1;0,5;0,1;-21,72
3,46;0,1;0,5;0,1;0,1;0,5;0,1;-20,51
3,47;0,1;0,5;0,1;0,1;0,5;0,1;-19,29
3,48;0,1;0,5;0,1;0,1;0,5;0,1;-18,08
3,49;0,1;0,5;0,1;0,1;0,5;0,1;-16,87
3,5;0,1;0,5;0,1;0,1;0,5;0,1;-15,65
3,51;0,1;0,5;0,1;0,1;0,5;0,1;-14,44
3,52;0,1;0,5;0,1;0,1;0,5;0,1;-13,22
3,5300000000000002;0,1;0,5;0,1;0,1;0,5;0,1;-9,42
3,54;0,1;0,5;0,1;0,1;0,5;0,1;-2,29
3,55;0,1;0,5;0,1;0,1;0,5;0,1;-2,88
3,56;0,1;0,5;0,1;0,1;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,1;0,1;0,5;0,1;-7,15
3,58;0,1;0,5;0,1;0,1;0,5;0,1;-5,94
3,59;0,1;0,5;0,1;0,1;0,5;0,1;-4,73
3,6;0,1;0,5;0,1;0,1;0,5;0,1;-3,51
3,61;0,1;0,5;0,1;0,1;0,5;0,1;-2,3
3,62;0,1;0,5;0,1;0,1;0,5;0,1;-1,08
3,63;0,1;0,5;0,1;0,1;0,5;0,1;-0,13
3,64;0,1;0,5;0,1;0,1;0,5;0,1;-1,34
3,65;0,1;0,5;0,1;0,1;0,5;0,1;-2,56
3,66;0,1;0,5;0,1;0,1;0,5;0,1;-3,77
3,67;0,1;0,5;0,1;0,1;0,5;0,1;-4,98
3,68;0,1;0,5;0,1;0,1;0,5;0,1;-6,2
3,69;0,1;0,5;0,1;0,1;0,5;0,1;-7,41
3,7;0,1;0,5;0,1;0,1;0,5;0,1;-8,63
3,71;0,1;0,5;0,1;0,1;0,5;0,1;-9,84
3,7199999999999998;0,1;0,5;0,1;0,1;0,5;0,1;-11,05
3,73;0,1;0,5;0,1;0,1;0,5;0,1;-12,27
3,74;0,1;0,5;0,1;0,1;0,5;0,1;-13,48
3,75;0,1;0,5;0,1;0,1;0,5;0,1;-14,7
3,76;0,1;0,5;0,1;0,1;0,5;0,1;-15,91
3,77;0,1;0,5;0,1;0,1;0,5;0,1;-17,12
3,7800000000000002;0,1;0,5;0,1;0,1;0,5;0,1;-18,34
3,79;0,1;0,5;0,1;0,1;0,5;0,1;-19,55
3,8;0,1;0,5;0,1;0,1;0,5;0,1;-10,79
3,81;0,1;0,5;0,1;0,1;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,1;0,1;0,5;0,1;-8,05
3,83;0,1;0,5;0,1;0,1;0,5;0,1;-17,48
3,84;0,1;0,5;0,1;0,1;0,5;0,1;-25,62
3,85;0,1;0,5;0,1;0,1;0,5;0,1;-26,84
3,86;0,1;0,5;0,1;0,1;0,5;0,1;-28,05
3,87;0,1;0,5;0,1;0,1;0,5;0,1;-29,26
3,88;0,1;0,5;0,1;0,1;0,5;0,1;-30,48
3,89;0,1;0,5;0,1;0,1;0,5;0,1;-31,69
3,9;0,1;0,5;0,1;0,1;0,5;0,1;-32,9
3,91;0,1;0,5;0,1;0,1;0,5;0,1;-34,12
3,92;0,1;0,5;0,1;0,1;0,5;0,1;-35,33
3,93;0,1;0,5;0,1;0,1;0,5;0,1;-36,55
3,94;0,1;0,5;0,1;0,1;0,5;0,1;-37,76
3,95;0,1;0,5;0,1;0,1;0,5;0,1;-38,97
3,96;0,1;0,5;0,1;0,1;0,5;0,1;-40,19
3,9699999999999998;0,1;0,5;0,1;0,1;0,5;0,1;-41,4
3,98;0,1;0,5;0,1;0,1;0,5;0,1;-42,62
3,99;0,1;0,5;0,1;0,1;0,5;0,1;-43,83
4,0;0,1;0,5;0,1;0,1;0,5;0,1;-45,04
3,0;0,1;0,5;0,2;0,2;0,5;0,1;-42,24
3,01;0,1;0,5;0,2;0,2;0,5;0,1;-43,21
3,02;0,1;0,5;0,2;0,2;0,5;0,1;-44,18
3,03;0,1;0,5;0,2;0,2;0,5;0,1;-45,14
3,04;0,1;0,5;0,2;0,2;0,5;0,1;-46,11
3,05;0,1;0,5;0,2;0,2;0,5;0,1;-47,07
3,06;0,1;0,5;0,2;0,2;0,5;0,1;-48,04
3,07;0,1;0,5;0,2;0,2;0,5;0,1;-49,01
3,08;0,1;0,5;0,2;0,2;0,5;0,1;-49,97
3,09;0,1;0,5;0,2;0,2;0,5;0,1;-50,94
3,1;0,1;0,5;0,2;0,2;0,5;0,1;-51,9
3,11;0,1;0,5;0,2;0,2;0,5;0,1;-52,87
3,12;0,1;0,5;0,2;0,2;0,5;0,1;-53,84
3,13;0,1;0,5;0,2;0,2;0,5;0,1;-54,8
3,14;0,1;0,5;0,2;0,2;0,5;0,1;-55,77
3,15;0,1;0,5;0,2;0,2;0,5;0,1;-48,15
3,16;0,1;0,5;0,2;0,2;0,5;0,1;-37,56
3,17;0,1;0,5;0,2;0,2;0,5;0,1;-26,97
3,18;0,1;0,5;0,2;0,2;0,5;0,1;-16,39
3,19;0,1;0,5;0,2;0,2;0,5;0,1;-5,8
3,2;0,1;0,5;0,2;0,2;0,5;0,1;-4,78
3,21;0,1;0,5;0,2;0,2;0,5;0,1;-15,36
3,22;0,1;0,5;0,2;0,2;0,5;0,1;-25,94
3,23;0,1;0,5;0,2;0,2;0,5;0,1;-36,52
3,24;0,1;0,5;0,2;0,2;0,5;0,1;-47,1
3,25;0,1;0,5;0,2;0,2;0,5;0,1;-57,68
3,26;0,1;0,5;0,2;0,2;0,5;0,1;-67,36
3,27;0,1;0,5;0,2;0,2;0,5;0,1;-68,33
3,2800000000000002;0,1;0,5;0,2;0,2;0,5;0,1;-69,3
3,29;0,1;0,5;0,2;0,2;0,5;0,1;-70,26
3,3;0,1;0,5;0,2;0,2;0,5;0,1;-71,23
3,31;0,1;0,5;0,2;0,2;0,5;0,1;-72,19
3,32;0,1;0,5;0,2;0,2;0,5;0,1;-73,16
3,33;0,1;0,5;0,2;0,2;0,5;0,1;-74,13
3,34;0,1;0,5;0,2;0,2;0,5;0,1;-75,09
3,35;0,1;0,5;0,2;0,2;0,5;0,1;-76,06
3,36;0,1;0,5;0,2;0,2;0,5;0,1;-77,02
3,37;0,1;0,5;0,2;0,2;0,5;0,1;-77,99
3,38;0,1;0,5;0,2;0,2;0,5;0,1;-78,96
3,39;0,1;0,5;0,2;0,2;0,5;0,1;-79,92
3,4;0,1;0,5;0,2;0,2;0,5;0,1;-80,89
3,41;0,1;0,5;0,2;0,2;0,5;0,1;-81,86
3,42;0,1;0,5;0,2;0,2;0,5;0,1;-79,75
3,43;0,1;0,5;0,2;0,2;0,5;0,1;-73,84
3,44;0,1;0,5;0,2;0,2;0,5;0,1;-67,92
3,45;0,1;0,5;0,2;0,2;0,5;0,1;-62,01
3,46;0,1;0,5;0,2;0,2;0,5;0,1;-56,09
3,47;0,1;0,5;0,2;0,2;0,5;0,1;-50,18
3,48;0,1;0,5;0,2;0,2;0,5;0,1;-44,26
3,49;0,1;0,5;0,2;0,2;0,5;0,1;-38,35
3,5;0,1;0,5;0,2;0,2;0,5;0,1;-32,44
3,51;0,1;0,5;0,2;0,2;0,5;0,1;-26,53
3,52;0,1;0,5;0,2;0,2;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,2;0,2;0,5;0,1;-9,42
3,54;0,1;0,5;0,2;0,2;0,5;0,1;-2,29
3,55;0,1;0,5;0,2;0,2;0,5;0,1;-2,88
3,56;0,1;0,5;0,2;0,2;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,2;0,2;0,5;0,1;-8,95
3,58;0,1;0,5;0,2;0,2;0,5;0,1;-14,86
3,59;0,1;0,5;0,2;0,2;0,5;0,1;-20,77
3,6;0,1;0,5;0,2;0,2;0,5;0,1;-26,68
3,61;0,1;0,5;0,2;0,2;0,5;0,1;-32,59
3,62;0,1;0,5;0,2;0,2;0,5;0,1;-38,5
3,63;0,1;0,5;0,2;0,2;0,5;0,1;-44,41
3,64;0,1;0,5;0,2;0,2;0,5;0,1;-50,32
3,65;0,1;0,5;0,2;0,2;0,5;0,1;-56,23
3,66;0,1;0,5;0,2;0,2;0,5;0,1;-62,14
3,67;0,1;0,5;0,2;0,2;0,5;0,1;-68,05
3,68;0,1;0,5;0,2;0,2;0,5;0,1;-69,36
3,69;0,1;0,5;0,2;0,2;0,5;0,1;-68,15
3,7;0,1;0,5;0,2;0,2;0,5;0,1;-66,93
3,71;0,1;0,5;0,2;0,2;0,5;0,1;-65,72
3,7199999999999998;0,1;0,5;0,2;0,2;0,5;0,1;-64,51
3,73;0,1;0,5;0,2;0,2;0,5;0,1;-63,29
3,74;0,1;0,5;0,2;0,2;0,5;0,1;-62,08
3,75;0,1;0,5;0,2;0,2;0,5;0,1;-57,9
3,76;0,1;0,5;0,2;0,2;0,5;0,1;-48,48
3,77;0,1;0,5;0,2;0,2;0,5;0,1;-39,06
3,7800000000000002;0,1;0,5;0,2;0,2;0,5;0,1;-29,63
3,79;0,1;0,5;0,2;0,2;0,5;0,1;-20,21
3,8;0,1;0,5;0,2;0,2;0,5;0,1;-10,79
3,81;0,1;0,5;0,2;0,2;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,2;0,2;0,5;0,1;-8,05
3,83;0,1;0,5;0,2;0,2;0,5;0,1;-17,48
3,84;0,1;0,5;0,2;0,2;0,5;0,1;-26,9
3,85;0,1;0,5;0,2;0,2;0,5;0,1;-36,32
3,86;0,1;0,5;0,2;0,2;0,5;0,1;-45,74
3,87;0,1;0,5;0,2;0,2;0,5;0,1;-46,3
3,88;0,1;0,5;0,2;0,2;0,5;0,1;-45,08
3,89;0,1;0,5;0,2;0,2;0,5;0,1;-43,87
3,9;0,1;0,5;0,2;0,2;0,5;0,1;-42,66
3,91;0,1;0,5;0,2;0,2;0,5;0,1;-41,44
3,92;0,1;0,5;0,2;0,2;0,5;0,1;-40,23
3,93;0,1;0,5;0,2;0,2;0,5;0,1;-39,01
3,94;0,1;0,5;0,2;0,2;0,5;0,1;-37,8
3,95;0,1;0,5;0,2;0,2;0,5;0,1;-36,59
3,96;0,1;0,5;0,2;0,2;0,5;0,1;-35,37
3,9699999999999998;0,1;0,5;0,2;0,2;0,5;0,1;-34,16
3,98;0,1;0,5;0,2;0,2;0,5;0,1;-32,94
3,99;0,1;0,5;0,2;0,2;0,5;0,1;-31,73
4,0;0,1;0,5;0,2;0,2;0,5;0,1;-30,52
3,0;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-42,24
3,01;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-43,21
3,02;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-44,18
3,03;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-45,14
3,04;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-46,11
3,05;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-47,07
3,06;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-48,04
3,07;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-49,01
3,08;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-49,97
3,09;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-50,94
3,1;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-51,9
3,11;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-52,87
3,12;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-53,84
3,13;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-54,8
3,14;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-55,77
3,15;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-56,74
3,16;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-57,7
3,17;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-58,67
3,18;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-59,63
3,19;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-60,6
3,2;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-61,57
3,21;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-62,53
3,22;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-63,5
3,23;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-64,46
3,24;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-65,43
3,25;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-66,4
3,26;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-67,36
3,27;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-68,33
3,2800000000000002;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-69,3
3,29;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-70,26
3,3;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-63,79
3,31;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-53,21
3,32;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-42,63
3,33;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-32,06
3,34;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-21,48
3,35;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-10,9
3,36;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-0,33
3,37;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-10,24
3,38;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-20,82
3,39;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-31,39
3,4;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-41,96
3,41;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-52,52
3,42;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-63,09
3,43;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-73,66
3,44;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-67,92
3,45;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-62,01
3,46;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-56,09
3,47;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-50,18
3,48;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-44,26
3,49;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-38,35
3,5;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-32,44
3,51;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-26,53
3,52;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-9,42
3,54;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-2,29
3,55;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-2,88
3,56;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-8,95
3,58;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-14,86
3,59;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-20,77
3,6;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-26,68
3,61;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-32,59
3,62;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-38,5
3,63;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-44,41
3,64;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-50,32
3,65;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-56,23
3,66;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-62,14
3,67;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-68,05
3,68;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-73,96
3,69;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-79,86
3,7;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-85,77
3,71;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-91,68
3,7199999999999998;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-86,16
3,73;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-76,74
3,74;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-67,32
3,75;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-57,9
3,76;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-48,48
3,77;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-39,06
3,7800000000000002;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-29,63
3,79;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-20,21
3,8;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-10,79
3,81;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-8,05
3,83;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-17,48
3,84;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-26,9
3,85;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-36,32
3,86;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-45,74
3,87;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-55,17
3,88;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-64,59
3,89;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-74,01
3,9;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-83,43
3,91;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-92,85
3,92;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-102,28
3,93;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-111,7
3,94;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-113,36
3,95;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-112,14
3,96;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-110,93
3,9699999999999998;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-109,72
3,98;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-108,5
3,99;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-107,29
4,0;0,1;0,5;0,30000000000000004;0,30000000000000004;0,5;0,1;-106,07
3,0;0,1;0,5;0,4;0,4;0,5;0,1;-42,24
3,01;0,1;0,5;0,4;0,4;0,5;0,1;-43,21
3,02;0,1;0,5;0,4;0,4;0,5;0,1;-44,18
3,03;0,1;0,5;0,4;0,4;0,5;0,1;-45,14
3,04;0,1;0,5;0,4;0,4;0,5;0,1;-46,11
3,05;0,1;0,5;0,4;0,4;0,5;0,1;-47,07
3,06;0,1;0,5;0,4;0,4;0,5;0,1;-48,04
3,07;0,1;0,5;0,4;0,4;0,5;0,1;-49,01
3,08;0,1;0,5;0,4;0,4;0,5;0,1;-49,97
3,09;0,1;0,5;0,4;0,4;0,5;0,1;-50,94
3,1;0,1;0,5;0,4;0,4;0,5;0,1;-51,9
3,11;0,1;0,5;0,4;0,4;0,5;0,1;-52,87
3,12;0,1;0,5;0,4;0,4;0,5;0,1;-53,84
3,13;0,1;0,5;0,4;0,4;0,5;0,1;-54,8
3,14;0,1;0,5;0,4;0,4;0,5;0,1;-55,77
3,15;0,1;0,5;0,4;0,4;0,5;0,1;-56,74
3,16;0,1;0,5;0,4;0,4;0,5;0,1;-57,7
3,17;0,1;0,5;0,4;0,4;0,5;0,1;-58,67
3,18;0,1;0,5;0,4;0,4;0,5;0,1;-59,63
3,19;0,1;0,5;0,4;0,4;0,5;0,1;-60,6
3,2;0,1;0,5;0,4;0,4;0,5;0,1;-61,57
3,21;0,1;0,5;0,4;0,4;0,5;0,1;-62,53
3,22;0,1;0,5;0,4;0,4;0,5;0,1;-63,5
3,23;0,1;0,5;0,4;0,4;0,5;0,1;-64,46
3,24;0,1;0,5;0,4;0,4;0,5;0,1;-65,43
3,25;0,1;0,5;0,4;0,4;0,5;0,1;-66,4
3,26;0,1;0,5;0,4;0,4;0,5;0,1;-67,36
3,27;0,1;0,5;0,4;0,4;0,5;0,1;-68,33
3,2800000000000002;0,1;0,5;0,4;0,4;0,5;0,1;-69,3
3,29;0,1;0,5;0,4;0,4;0,5;0,1;-70,26
3,3;0,1;0,5;0,4;0,4;0,5;0,1;-71,23
3,31;0,1;0,5;0,4;0,4;0,5;0,1;-72,19
3,32;0,1;0,5;0,4;0,4;0,5;0,1;-73,16
3,33;0,1;0,5;0,4;0,4;0,5;0,1;-74,13
3,34;0,1;0,5;0,4;0,4;0,5;0,1;-75,09
3,35;0,1;0,5;0,4;0,4;0,5;0,1;-76,06
3,36;0,1;0,5;0,4;0,4;0,5;0,1;-77,02
3,37;0,1;0,5;0,4;0,4;0,5;0,1;-77,99
3,38;0,1;0,5;0,4;0,4;0,5;0,1;-78,96
3,39;0,1;0,5;0,4;0,4;0,5;0,1;-79,92
3,4;0,1;0,5;0,4;0,4;0,5;0,1;-80,89
3,41;0,1;0,5;0,4;0,4;0,5;0,1;-81,86
3,42;0,1;0,5;0,4;0,4;0,5;0,1;-79,75
3,43;0,1;0,5;0,4;0,4;0,5;0,1;-73,84
3,44;0,1;0,5;0,4;0,4;0,5;0,1;-67,92
3,45;0,1;0,5;0,4;0,4;0,5;0,1;-62,01
3,46;0,1;0,5;0,4;0,4;0,5;0,1;-56,09
3,47;0,1;0,5;0,4;0,4;0,5;0,1;-50,18
3,48;0,1;0,5;0,4;0,4;0,5;0,1;-44,26
3,49;0,1;0,5;0,4;0,4;0,5;0,1;-37,13
3,5;0,1;0,5;0,4;0,4;0,5;0,1;-26,56
3,51;0,1;0,5;0,4;0,4;0,5;0,1;-15,99
3,52;0,1;0,5;0,4;0,4;0,5;0,1;-5,43
3,5300000000000002;0,1;0,5;0,4;0,4;0,5;0,1;-5,13
3,54;0,1;0,5;0,4;0,4;0,5;0,1;-2,29
3,55;0,1;0,5;0,4;0,4;0,5;0,1;-2,88
3,56;0,1;0,5;0,4;0,4;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,4;0,4;0,5;0,1;-8,95
3,58;0,1;0,5;0,4;0,4;0,5;0,1;-14,86
3,59;0,1;0,5;0,4;0,4;0,5;0,1;-20,77
3,6;0,1;0,5;0,4;0,4;0,5;0,1;-26,68
3,61;0,1;0,5;0,4;0,4;0,5;0,1;-32,59
3,62;0,1;0,5;0,4;0,4;0,5;0,1;-38,5
3,63;0,1;0,5;0,4;0,4;0,5;0,1;-44,41
3,64;0,1;0,5;0,4;0,4;0,5;0,1;-50,32
3,65;0,1;0,5;0,4;0,4;0,5;0,1;-56,23
3,66;0,1;0,5;0,4;0,4;0,5;0,1;-62,14
3,67;0,1;0,5;0,4;0,4;0,5;0,1;-68,05
3,68;0,1;0,5;0,4;0,4;0,5;0,1;-73,96
3,69;0,1;0,5;0,4;0,4;0,5;0,1;-79,86
3,7;0,1;0,5;0,4;0,4;0,5;0,1;-79,34
